"name","sku","store_view_code","product_type","description","price","special_price","special_from_date","special_to_date","cost","weight","manufacturer","meta_title","meta_keywords","meta_description","base_image","small_image","thumbnail_image","old_id","tier_price","color","news_from_date","news_to_date","gallery","product_online","minimal_price","visibility","custom_design","custom_design_from","custom_design_to","custom_layout_update","page_layout","categories","product_websites","options_container","required_options","has_options","base_image_label","small_base_image_label","thumbnail_label","created_at","updated_at","country_of_manufacture","stock_status_status","custom_layout","custom_layout_update_file","price_type","sku_type","weight_type","price_view","shipment_type","url_key","url_path","msrp","msrp_display_actual_price_type","links_purchased_separately","samples_title","links_title","links_exist","giftcard_amounts","allow_open_amount","open_amount_min","open_amount_max","giftcard_type","is_redeemable","use_config_is_redeemable","lifetime","use_config_lifetime","email_template","use_config_email_template","allow_message","use_config_allow_message","related_tgtr_position_limit","related_tgtr_position_behavior","upsell_tgtr_position_limit","upsell_tgtr_position_behavior","tax_class_id","gift_message_available","gift_wrapping_available","gift_wrapping_price","is_returnable","swatch_image","brand","bed_size","tonneau_cover_type","step_bar_width","step_bar_pattern","finish","lighter_element","cab_type","console_type","floor_liner_type","number_of_pieces","seat_configuration","seat_location","armrest","seat_cover_material","rail_type","end_cap_color","bed_liner_type","vehicle_side","deflector_location","profile","camera","keypad","trailer_tow_mirrors","trim_kit_type","rack_application","mount_type","cargo_box_dimensions","splash_guard_decal","splash_guard_location","splash_guard_type","wheel_lip_molding","mirror_use","trailer_ball_size","scoop_location","stripe_location","stripe_kit_type","stripe_width","transmission_type","remote_start_type","confirmation","push_button_start","ford_perimeter_plus","suggested_list_price","supplier_name","dealer_net_price","oversize","mandatory_installation","install_time","logo","vehicle_disclaimer","tailgate_step","product_import_status","product_import_review_status","exclude_from_import","height","width","length","residualization_code","show_labor_cost_message","year_model","inactive_year_model","make","model","year"
"Garniture de fermeture de hayon – Chromée, enjoliveur seulement, commande électrique","VFL3Z-1522404-E","ford_ca_fr","simple","<p>Ajoutez une touche personnalisée à votre hayon avec une poignée de hayon chromée fabriquée en ABS plaqué chrome durable qui complète la garniture d’origine.</p><ul><li>Installation facile sans perçage à l’aide de ruban adhésif&nbsp;3M pour automobile. </li><li>Conçue pour résister aux éléments. </li><li>Nécessaires livrables pour hayons à ouverture manuelle (illustré) et à commande électrique.</li></ul>","63.700000",,,,,"3.000000",,,,,"VFL3Z1522404E_0.jpg","VFL3Z1522404E_0.jpg","VFL3Z1522404E_0.jpg",,,"Chrome",,,,"1",,"Catalog, Search",,,,,,"Default Category/Exterior,Default Category/Exterior/Trim Kits","ford_us,ford_ca","container2","0","0",,,,"09/16/2020 21:37:35.000000","09/29/2023 01:46:25.000000",,"In Stock",,,"0","0",,,,"handle-asy-door-outer-11930",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1",,,,,,,"Chrome",,,,,,,,,,,,,,,"Standard",,,,"Tailgate",,,,,,,,,,,,,,,,,,,,,"44.590000","0","0","0.500000",,,,"Reviewed","Processing Complete","0","13.000000","7.000000","3.000000",,"0","Ford_F-150_2015,Ford_F-150_2016,Ford_F-150_2017","Ford_F-150_2018,Ford_F-150_2019,Ford_F-150_2020","Ford","F-150","2015,2016,2017"
"Door Handle Trim - Chrome, Handle and Bezel, For Reg and SuperCab","VFL3Z-1522468-A","ford_ca_fr","simple","<p>Don&rsquo;t forget the door handles when adding the chrome look to your new truck. Specially designed for the F-150, kits come with Door Pulls only, or Door Pulls and Bezels.</p><ul><li>Easy, no drilling required installation &ndash; uses 3M automotive tape </li><li>Designed to handle the elements </li><li>Matches the OE chrome trim for a factory look </li><li>Kits for Regular/SuperCab and SuperCrew are available</li></ul>","52.000000",,,,,"2.000000",,,,,"VFL3Z1522468A_0.jpg","VFL3Z1522468A_0.jpg","VFL3Z1522468A_0.jpg",,,"Chrome",,,,"0",,"Catalog, Search",,,,,,"Default Category/Exterior,Default Category/Exterior/Graphics and Stripes","ford_us,ford_ca","container2","0","0",,,,"12/30/2020 02:28:05.000000","07/27/2023 04:38:02.000000",,"In Stock",,,"0","0",,,,"housing",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0",,,,,,,"Chrome",,"SuperCab",,,,,,,,,,,,,"Standard",,,,,,,,,,,,,,,,,,,,,,,,,"36.400000","0","0","0.500000",,,,"Reviewed","Processing Complete","0","11.000000","8.000000","4.000000",,"0","Ford_F-150_2015,Ford_F-150_2016",,"Ford","F-150","2015,2016"
"Door Handle Trim - Chrome, Handle and Bezel, For SuperCrew","VFL3Z-1522468-B","ford_ca_fr","simple","<p>Don&rsquo;t forget the door handles when adding the chrome look to your new truck. Specially designed for the F-150, kits come with Door Pulls only, or Door Pulls and Bezels.</p><ul><li>Easy, no drilling required installation &ndash; uses 3M automotive tape </li><li>Designed to handle the elements </li><li>Matches the OE chrome trim for a factory look </li><li>Kits for Regular/SuperCab and SuperCrew are available</li></ul>","99.000000",,,,,"2.000000",,,,,"VFL3Z1522468B_0.jpg","VFL3Z1522468B_0.jpg","VFL3Z1522468B_0.jpg",,,"Chrome",,,,"0",,"Catalog, Search",,,,,,"Default Category/Exterior,Default Category/Exterior/Graphics and Stripes","ford_us,ford_ca","container2","0","0",,,,"12/30/2020 02:28:05.000000","07/27/2023 04:32:53.000000",,"In Stock",,,"0","0",,,,"housing-11444",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0",,,,,,,"Chrome",,"SuperCrew",,,,,,,,,,,,,"Standard",,,,,,,,,,,,,,,,,,,,,,,,,"69.300000","0","0","0.500000",,,,"Reviewed","Processing Complete","0","11.000000","8.000000","4.000000",,"0","Ford_F-150_2015,Ford_F-150_2016",,"Ford","F-150","2015,2016"
"Garnitures de sièges de Covercraft – Fauteuils Capitaine avant, taupe","VFL3Z-15600D20-A","ford_ca_fr","simple","<ul><li>Conception de type «&nbsp;gilet&nbsp;». </li><li>Compatibles avec les sacs gonflables intégrés aux sièges. </li><li>Permettent d’accéder facilement aux ceintures de sécurité et aux commandes de réglage des sièges. </li><li>Garnitures faites sur mesure pour convenir parfaitement aux sièges de votre véhicule; pas de «&nbsp;taille unique&nbsp;». </li><li>Faciles à installer et à retirer pour un entretien régulier.&nbsp; </li><li>Fabriquées d’un tissu coton-polyester service dur perméable à l’air pour une sensation moins collante que les garnitures en néoprène ou en vinyle. </li><li>Surface avec fini imperméable durable aidant à protéger les sièges de la plupart des déversements de liquide. </li><li>Coutures principales triples chevauchées service dur pour une durabilité accrue. </li><li>Vide-poches derrière la plupart des garnitures de sièges pour aider à réduire le désordre dans l’habitacle. </li><li>Nul besoin de faire nettoyer à sec les garnitures ou de les laver dans une buanderie; elles logent dans la plupart des machines à laver et des sécheuses domestiques.</li></ul>","277.090000",,,,,"5.000000",,,,,"VFL3Z15600D20A_0.jpg","VFL3Z15600D20A_0.jpg","VFL3Z15600D20A_0.jpg",,,"Taupe",,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"09/16/2020 21:37:29.000000","09/29/2023 00:57:11.000000",,"In Stock",,,"0","0",,,,"kit-front-seat-cover-11207",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1",,"Covercraft",,,,,,,,,,,,"Front",,"Polycotton Fabric",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193.960000","0","0","0.500000",,"Non compatibles avec les sièges chauffants.",,"Reviewed","Processing Complete","0","3.750000","10.200000","18.750000",,"0","Ford_F-150_2015,Ford_F-150_2016,Ford_F-150_2017,Ford_F-150_2018,Ford_F-150_2019,Ford_F-150_2020,Ford_Super Duty_2017,Ford_Super Duty_2018,Ford_Super Duty_2019,Ford_Super Duty_2020,Ford_Super Duty_2021,Ford_Super Duty_2022","Ford_Maverick_2022","Ford","F-150,Super Duty","2015,2016,2017,2018,2019,2020,2021,2022"
"Garnitures de sièges de Covercraft&nbsp;– Fauteuils Capitaine avant, anthracite","VFL3Z-15600D20-B","ford_ca_fr","simple","<ul><li>Conception de type «&nbsp;gilet&nbsp;». </li><li>Compatibles avec les sacs gonflables intégrés aux sièges. </li><li>Permettent d’accéder facilement aux ceintures de sécurité et aux commandes de réglage des sièges. </li><li>Garnitures faites sur mesure pour convenir parfaitement aux sièges de votre véhicule; pas de «&nbsp;taille unique&nbsp;». </li><li>Faciles à installer et à retirer pour un entretien régulier.&nbsp; </li><li>Fabriquées d’un tissu coton-polyester service dur perméable à l’air pour une sensation moins collante que les garnitures en néoprène ou en vinyle. </li><li>Surface avec fini imperméable durable aidant à protéger les sièges de la plupart des déversements de liquide. </li><li>Coutures principales triples chevauchées service dur pour une durabilité accrue. </li><li>Vide-poches derrière la plupart des garnitures de sièges pour aider à réduire le désordre dans l’habitacle. </li><li>Nul besoin de faire nettoyer à sec les garnitures ou de les laver dans une buanderie; elles logent dans la plupart des machines à laver et des sécheuses domestiques.</li></ul>","277.090000",,,,,"5.000000",,,,,"VFL3Z15600D20B_0.jpg","VFL3Z15600D20B_0.jpg","VFL3Z15600D20B_0.jpg",,,"Charcoal",,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"09/16/2020 21:37:29.000000","09/29/2023 00:43:56.000000",,"In Stock",,,"0","0",,,,"kit-front-seat-cover-11208",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1",,"Covercraft",,,,,,,,,,,,"Front",,"Polycotton Fabric",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193.960000","0","0","0.500000",,"Non compatibles avec les sièges chauffants.",,"Reviewed","Processing Complete","0","18.750000","3.750000","11.250000",,"0","Ford_F-150_2015,Ford_F-150_2016,Ford_F-150_2017,Ford_F-150_2018,Ford_F-150_2019,Ford_F-150_2020,Ford_Super Duty_2017,Ford_Super Duty_2018,Ford_Super Duty_2019,Ford_Super Duty_2020,Ford_Super Duty_2021,Ford_Super Duty_2022","Ford_Maverick_2022","Ford","F-150,Super Duty","2015,2016,2017,2018,2019,2020,2021,2022"
"Garnitures de sièges de Covercraft – Fauteuils Capitaine avant, brun&nbsp;Carhartt","VFL3Z-15600D20-C","ford_ca_fr","simple","<p>Conception de type «&nbsp;gilet&nbsp;» sur mesure pour donner accès aux commandes des sièges et assurer la compatibilité avec les sacs gonflables latéraux intégrés aux sièges.</p><ul><li>Idéales pour les travaux de construction, les animaux et les enfants. </li><li>Faites de coutil polyester-coton résistant, avec coutures doubles chevauchées.</li><li> Peuvent être lavées et séchées dans des machines à laver et des sécheuses domestiques.</li></ul>","337.590000",,,,,"5.000000",,,,,"VFL3Z15600D20C_0.jpg","VFL3Z15600D20C_0.jpg","VFL3Z15600D20C_0.jpg",,,"Brown",,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"09/16/2020 21:37:30.000000","09/29/2023 00:56:27.000000",,"In Stock",,,"0","0",,,,"kit-front-seat-cover-11228",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1",,"Covercraft",,,,,,,,,,,,"Front",,"Polycotton Fabric",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236.310000","0","0","0.500000",,"Non compatibles avec les sièges chauffants.",,"Reviewed","Processing Complete","0","18.750000","3.750000","10.200000",,"0","Ford_F-150_2015,Ford_F-150_2016,Ford_F-150_2017,Ford_F-150_2018,Ford_F-150_2019,Ford_F-150_2020,Ford_Super Duty_2017,Ford_Super Duty_2018,Ford_Super Duty_2019,Ford_Super Duty_2020,Ford_Super Duty_2021,Ford_Super Duty_2022","Ford_Maverick_2022","Ford","F-150,Super Duty","2015,2016,2017,2018,2019,2020,2021,2022"
"Garnitures de sièges de Covercraft – Fauteuils Capitaine avant, gravier&nbsp;Carhartt","VFL3Z-15600D20-D","ford_ca_fr","simple","<p>Conception de type «&nbsp;gilet&nbsp;» sur mesure pour donner accès aux commandes des sièges et assurer la compatibilité avec les sacs gonflables latéraux intégrés aux sièges.</p><ul><li>Idéales pour les travaux de construction, les animaux et les enfants. </li><li>Faites de coutil polyester-coton résistant, avec coutures doubles chevauchées.</li><li>Peuvent être lavées et séchées dans des machines à laver et des sécheuses domestiques.</li></ul>","337.590000",,,,,"5.000000",,,,,"VFL3Z15600D20D_0.jpg","VFL3Z15600D20D_0.jpg","VFL3Z15600D20D_0.jpg",,,"Gravel",,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"09/16/2020 21:37:30.000000","09/29/2023 00:43:47.000000",,"In Stock",,,"0","0",,,,"kit-front-seat-cover-11229",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1",,"Covercraft",,,,,,,,,,,,"Front",,"Polycotton Fabric",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236.310000","0","0","0.500000",,"Non compatibles avec les sièges chauffants.",,"Reviewed","Processing Complete","0","18.750000","3.750000","10.200000",,"0","Ford_F-150_2015,Ford_F-150_2016,Ford_F-150_2017,Ford_F-150_2018,Ford_F-150_2019,Ford_F-150_2020,Ford_Super Duty_2017,Ford_Super Duty_2018,Ford_Super Duty_2019,Ford_Super Duty_2020,Ford_Super Duty_2021,Ford_Super Duty_2022","Ford_Maverick_2022","Ford","F-150,Super Duty","2015,2016,2017,2018,2019,2020,2021,2022"
"Seat Covers, Custom-Camouflage Patterned Seat Protectors by Covercraft - Front, Captains Chair, Forest Camo","VFL3Z-15600D20-E","ford_ca_fr","simple","<ul><li>Vest-style design </li><li>Compatible with seat-mounted airbags. </li><li>Allows easy access to seat belt and seat controls. </li><li>Custom patterned for a perfect fit &ndash; no &ldquo;one-size-fits-all&rdquo; </li><li>Easy to install and remove for periodic cleaning.&nbsp; </li><li>Breathable, heavy-duty polycotton fabric is not sticky like neoprene or vinyl seat covers. </li><li>Durable water-repellant surface finish helps keep most spills from ever reaching the seats. </li><li>Heavy-duty overlapped triple-stitched main seams for added durability. </li><li>Map pockets in the back of most front seat covers to help reduce clutter. </li><li>No need for commercial washing machines or a trip to the Laundromat &ndash; fits in most home washers & dryers</li></ul>","189.000000",,,,,"0.100000",,,,,"VFL3Z15600D20E_0.jpg","VFL3Z15600D20E_0.jpg","VFL3Z15600D20E_0.jpg",,,,,,,"0",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers,Default Category","ford_us,ford_ca","container2","0","0",,,,"12/30/2020 02:27:59.000000","09/29/2023 00:57:24.000000",,"In Stock",,,"0","0",,,,"kit-front-seat-cover-11209",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0",,"Covercraft",,,,,,,,,,,,"Front",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"132.300000","0","0","0.500000",,"Non compatibles avec les sièges chauffants.",,"Reviewed","Processing Complete","0",,,,,"0","Ford_F-150_2015,Ford_F-150_2016","Ford_F-150_2017,Ford_F-150_2018","Ford","F-150","2015,2016"
"Seat Covers, Custom-Camouflage Patterned Seat Protectors by Covercraft - Front, Captains Chair, Desert Camo","VFL3Z-15600D20-F","ford_ca_fr","simple","<ul><li>Vest-style design </li><li>Compatible with seat-mounted airbags. </li><li>Allows easy access to seat belt and seat controls. </li><li>Custom patterned for a perfect fit &ndash; no &ldquo;one-size-fits-all&rdquo; </li><li>Easy to install and remove for periodic cleaning.&nbsp; </li><li>Breathable, heavy-duty polycotton fabric is not sticky like neoprene or vinyl seat covers. </li><li>Durable water-repellant surface finish helps keep most spills from ever reaching the seats. </li><li>Heavy-duty overlapped triple-stitched main seams for added durability. </li><li>Map pockets in the back of most front seat covers to help reduce clutter. </li><li>No need for commercial washing machines or a trip to the Laundromat &ndash; fits in most home washers & dryers</li></ul>","189.000000",,,,,"0.100000",,,,,"VFL3Z15600D20F_0.jpg","VFL3Z15600D20F_0.jpg","VFL3Z15600D20F_0.jpg",,,,,,,"0",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers,Default Category","ford_us,ford_ca","container2","0","0",,,,"12/30/2020 02:27:59.000000","07/27/2023 04:37:51.000000",,"In Stock",,,"0","0",,,,"kit-front-seat-cover-11210",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0",,"Covercraft",,,,,,,,,,,,"Front",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"132.300000","0","0","0.500000",,"Non compatibles avec les sièges chauffants.",,"Reviewed","Processing Complete","0",,,,,"0","Ford_F-150_2015,Ford_F-150_2016","Ford_F-150_2017,Ford_F-150_2018","Ford","F-150","2015,2016"
"Seat Covers, Custom-Camouflage Patterned Seat Protectors by Covercraft - Front, Captains Chair, Winter Camo","VFL3Z-15600D20-G","ford_ca_fr","simple","<ul><li>Vest-style design </li><li>Compatible with seat-mounted airbags. </li><li>Allows easy access to seat belt and seat controls. </li><li>Custom patterned for a perfect fit &ndash; no &ldquo;one-size-fits-all&rdquo; </li><li>Easy to install and remove for periodic cleaning.&nbsp; </li><li>Breathable, heavy-duty polycotton fabric is not sticky like neoprene or vinyl seat covers. </li><li>Durable water-repellant surface finish helps keep most spills from ever reaching the seats. </li><li>Heavy-duty overlapped triple-stitched main seams for added durability. </li><li>Map pockets in the back of most front seat covers to help reduce clutter. </li><li>No need for commercial washing machines or a trip to the Laundromat &ndash; fits in most home washers & dryers</li></ul>","228.690000",,,,,"5.000000",,,,,"VFL3Z15600D20G_0.jpg","VFL3Z15600D20G_0.jpg","VFL3Z15600D20G_0.jpg",,,"Winter Camo",,,,"0",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers,Default Category","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:44.000000","09/29/2023 00:44:06.000000",,"In Stock",,,"0","0",,,,"kit-front-seat-cover-11211",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0",,"Covercraft",,,,,,,,,,,,"Front",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FORD COMPONENT SALES","160.080000","0","0","0.500000",,"Non compatibles avec les sièges chauffants.",,"Reviewed","Processing Complete","0","18.750000","3.750000","10.200000",,"0","Ford_F-150_2015,Ford_F-150_2016","Ford_F-150_2017,Ford_F-150_2018,Ford_F-150_2019,Ford_F-150_2020","Ford","F-150","2015,2016"
"Fender Flares by Bushwacker - Matte-Black","VFL3Z-16268-A","ford_ca_fr","simple","<p>These big, bold and brash flares finished in matte-black have the bolted-on look that says &ldquo;in your face,&rdquo; but in reality, requires no drilling for installation.</p><ul><li>Each flare adds 1-1/2"" of tire coverage </li><li>Made of thick, warp-resistant DuraFlex&reg; 2000 ABS for durability </li><li>Textured, matte-black finish is not meant for paint </li><li>Edge trim and hex-head &ldquo;bolts&rdquo; are pre-assembled at the factory for easy installation </li><li>No metal to metal contact helps minimize the chances for corrosion </li><li>Not available with Technology Package (68T)</li></ul>","648.700000",,,,,"18.000000",,,,,"VFL3Z16268A_0.jpg","VFL3Z16268A_0.jpg","VFL3Z16268A_0.jpg",,,"Black",,,,"0",,"Catalog, Search",,,,,,"Default Category/Exterior/Covers, Deflectors, and Protectors,Default Category/Exterior","ford_us,ford_ca","container2","0","0",,,,"09/16/2020 21:37:30.000000","07/27/2023 04:33:12.000000",,"In Stock",,,"0","0",,,,"moulding-11280",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0",,"Bushwacker",,,,,,,,,,,,,,,,,,,,"Standard",,,,,,,,,,,,,,,,,,,,,,,,,"454.090000","0","0","1.000000",,,,"Disabled by Import","Processing Complete","0","28.000000","9.000000","52.000000",,"0","Ford_F-150_2015,Ford_F-150_2016,Ford_F-150_2017",,"Ford","F-150","2015,2016,2017"
"Fender Flares by Bushwacker - Paintable","VFL3Z-16268-B","ford_ca_fr","simple","<p>Feature a smooth finish that&rsquo;s ready for prep, primer and paint. Select any color paint to match or complement your truck&rsquo;s exterior.</p><ul><li>Smoother finish than the textured matte-black flares for a Class A finish </li><li>Made of thick, warp-resistant DuraFlex&reg; 2000 ABS for durability </li><li>Edge trim and hex-head &ldquo;bolts&rdquo; are NOT pre-assembled at the factory to make it easier for prep and paint </li><li>Simply install hardware after paint-work is complete, then install flares on the truck </li><li>Not available with Technology Package (68T)</li></ul>","684.600000",,,,,"18.000000",,,,,"VFL3Z16268B_0.jpg","VFL3Z16268B_0.jpg","VFL3Z16268B_0.jpg",,,,,,,"0",,"Catalog, Search",,,,,,"Default Category/Exterior/Covers, Deflectors, and Protectors,Default Category/Exterior,Default Category","ford_us,ford_ca","container2","0","0",,,,"09/16/2020 21:37:30.000000","07/27/2023 04:38:11.000000",,"In Stock",,,"0","0",,,,"moulding-11345",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0",,"Bushwacker",,,,,,,,,,,,,,,,,,,,"Standard",,,,,,,,,,,,,,,,,,,,,,,,,"479.220000","0","0","1.000000",,,,"Disabled by Import","Processing Complete","0","28.000000","9.000000","52.000000",,"0","Ford_F-150_2015,Ford_F-150_2016,Ford_F-150_2017",,"Ford","F-150","2015,2016,2017"
"Hood Protector by Lund - Aeroskin","VFL3Z-16C900-C","ford_ca_fr","simple","<ul><li>Leading edge protection with a touch of style.</li><li>Precision engineered for a custom fit.</li><li>3M automotive grade tape, no drilling, no hardware.</li><li>Smooth, smoke acrylic finish.</li></ul>","79.000000",,,,,"1.500000",,,,,"VFL3Z16C900C_0.jpg","VFL3Z16C900C_0.jpg","VFL3Z16C900C_0.jpg",,,,,,,"0",,"Catalog, Search",,,,,,"Default Category/Exterior,Default Category","ford_ca","container2","0","0",,,,"12/16/2020 20:30:51.000000","07/27/2023 04:32:57.000000",,"In Stock",,,"0","0",,,,"deflector-10999",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0",,"Lund",,,,,,,,,,,,,,,,,,,,"Standard",,,,,,,,,,,,,,,,,,,,,,,,,"55.300000","1","0","0.300000",,,,"Disabled by Import","Processing Complete","0","69.750000","4.750000","10.500000",,"0","Ford_F-150_2015,Ford_F-150_2016","Ford_F-150_2017,Ford_F-150_2018","Ford","F-150","2015,2016"
"Mirror Caps - Chrome, Dual Sail, Non-Trailer Tow Mirrors","VFL3Z-17D742-A","ford_ca_fr","simple","<p>Add a touch of class to your truck. Two styles are available for either standard mirrors or the large trailer tow mirrors.</p><ul><li>Constructed of rugged automotive grade chromed ABS engineered to conquer the elements </li><li>Premium quality finish matches the OE chrome </li><li>Two styles available </li><li>Easy to install &ndash; no tools required</li></ul>","79.000000",,,,,"3.000000",,,,,"VFL3Z17D742A_0.jpg","VFL3Z17D742A_0.jpg","VFL3Z17D742A_0.jpg",,,"Chrome",,,,"0",,"Catalog, Search",,,,,,"Default Category/Exterior,Default Category/Interior/Mirrors,Default Category","ford_us,ford_ca","container2","0","0",,,,"12/30/2020 02:28:05.000000","07/27/2023 04:33:04.000000",,"In Stock",,,"0","0",,,,"cover-11434",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0",,,,,,,"Chrome",,,,,,,,,,,,,,,"Standard",,,"Without",,,,,,,,,,,,,,,,,,,,,,"55.300000","0","0","0.500000",,,,"Reviewed","Processing Complete","0","14.000000","11.000000","5.000000",,"0","Ford_F-150_2015,Ford_F-150_2016,Ford_F-150_2017,Ford_F-150_2018",,"Ford","F-150","2015,2016,2017,2018"
"Mirror Caps - Chrome, For Trailer Tow Mirrors, Not For Use With Lariat","VFL3Z-17D742-B","ford_ca_fr","simple","<p>Add a touch of class to your truck. Two styles are available for either standard mirrors or the large trailer tow mirrors.</p><ul><li>Constructed of rugged automotive grade chromed ABS engineered to conquer the elements </li><li>Premium quality finish matches the OE chrome </li><li>Two styles available </li><li>Easy to install &ndash; no tools required</li></ul>","139.000000",,,,,"6.000000",,,,,"VFL3Z17D742B_0.jpg","VFL3Z17D742B_0.jpg","VFL3Z17D742B_0.jpg",,,"Chrome",,,,"0",,"Catalog, Search",,,,,,"Default Category/Exterior,Default Category/Interior/Mirrors,Default Category","ford_us,ford_ca","container2","0","0",,,,"12/30/2020 02:28:05.000000","07/27/2023 04:38:08.000000",,"In Stock",,,"0","0",,,,"cover-11435",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0",,,,,,,"Chrome",,,,,,,,,,,,,,,"Standard",,,,,,,,,,,,,,,,,,,,,,,,,"97.300000","0","0","0.300000",,,,"Reviewed","Processing Complete","0","18.000000","6.000000","13.000000",,"0","Ford_F-150_2015,Ford_F-150_2016,Ford_F-150_2017",,"Ford","F-150","2015,2016,2017"
"Boîtiers de rétroviseur – Chromés, non conçus pour le remorquage","VFL3Z-17D742-D","ford_ca_fr","simple","Rehaussez l’apparence de votre camion avec un ensemble de boîtiers de rétroviseurs chromés non conçus pour le remorquage.  &bull;</p><ul><li>Finition de haute qualité conforme au chrome d’origine.&nbsp;</li><li>Fabriqués en plastique&nbsp;ABS résistant de qualité automobile.&nbsp;</li><li>Remplacent directement les boîtiers de rétroviseurs d’origine. Installation facile en suivant les instructions fournies.</li><li>N’exige pas de coupe ni de perçage.</li></ul>","102.700000",,,,,"3.000000",,,,,"VFL3Z17D742D_0.jpg","VFL3Z17D742D_0.jpg","VFL3Z17D742D_0.jpg",,,"Chrome",,,,"1",,"Catalog, Search",,,,,,"Default Category/Exterior,Default Category/Interior/Mirrors","ford_us,ford_ca","container2","0","0",,,,"09/16/2020 21:37:35.000000","09/29/2023 00:45:24.000000",,"In Stock",,,"0","0",,,,"cover-12132",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1",,,,,,,"Chrome",,,,,,,,,,,,,,,"Standard",,,"Without",,,,,,,,,,,,,,,,,,,,,,"71.890000","0","0","0.500000",,,,"Reviewed","Processing Complete","0","14.000000","11.000000","5.000000",,"0","Ford_F-150_2015,Ford_F-150_2016,Ford_F-150_2017,Ford_F-150_2018,Ford_F-150_2019,Ford_F-150_2020",,"Ford","F-150","2015,2016,2017,2018,2019,2020"
